latitude,longitude,weather,road_type,time_of_day,risk_score,severity
28.51681908794363,77.03403373479169,Clouds,Intersection,Night,69,1
28.82119641588655,76.99245995975947,Clear,Residential,Night,49,1
28.865000484790293,76.87113231470957,Thunderstorm,Residential,Morning,62,1
28.759054166352136,77.01801533999613,Clear,Residential,Late Night,46,1
28.828363003933436,77.33991048109503,Clouds,City Street,Evening,32,0
28.461702425427433,77.2579321861947,Drizzle,Highway,Night,55,1
28.609945743430373,76.990697267928,Clear,City Street,Late Night,47,1
28.42252572180455,77.25307137277838,Fog,City Street,Late Night,88,2
28.457047799095488,77.13741215384324,Fog,Residential,Late Night,69,1
28.488746950360134,77.03204077850296,Rain,Highway,Night,90,2
28.411864311203495,76.88399195620941,Clouds,Residential,Evening,47,1
28.552133866957035,77.14537410291102,Rain,Intersection,Afternoon,62,1
28.48165239123941,76.90110319009297,Drizzle,Highway,Afternoon,42,1
28.534945852284146,77.21197863267312,Clear,Market Area,Afternoon,12,0
28.49589821930604,76.92035806078988,Drizzle,Highway,Afternoon,34,0
28.729315421219326,77.17311590946403,Drizzle,Highway,Late Night,78,2
28.445687378165886,76.92103315316037,Clear,Intersection,Evening,42,1
28.52237778255038,77.30966761860981,Thunderstorm,Market Area,Morning,71,1
28.427794171078425,77.0326673157813,Fog,Intersection,Afternoon,74,1
28.579640507810506,77.22250683210085,Clear,Market Area,Late Night,26,0
28.76914036603445,77.29039829968616,Clear,Residential,Afternoon,10,0
28.729275223628445,77.0190271157128,Thunderstorm,Residential,Night,100,2
28.67717158755013,76.96612106641432,Thunderstorm,Intersection,Night,100,2
28.50267037543583,76.85728819501392,Fog,Residential,Night,79,2
28.419265889659595,77.33834168874989,Clear,Highway,Afternoon,32,0
28.610344620357164,77.22288261544266,Drizzle,Market Area,Evening,61,1
28.60011485578311,76.96072075143543,Clear,Intersection,Afternoon,35,0
28.689067126740248,76.98723500060281,Clear,City Street,Afternoon,20,0
28.62618269324429,77.02674042065328,Clear,City Street,Evening,36,0
28.84653777534745,76.92480459185809,Thunderstorm,Intersection,Afternoon,88,2
28.62292082887708,77.20442153742064,Thunderstorm,Highway,Evening,100,2
28.783357144267157,77.21600677864166,Clouds,City Street,Night,39,0
28.50117219143112,76.92761182667651,Drizzle,City Street,Morning,23,0
28.837869277615813,77.075319918097,Rain,Intersection,Evening,90,2
28.414427002942613,77.07336212496656,Drizzle,Residential,Afternoon,32,0
28.82747179589053,77.14493688469439,Rain,Residential,Late Night,62,1
28.50801114476406,76.84825123247174,Rain,Highway,Evening,87,2
28.549172876615735,77.14775767643445,Fog,Market Area,Afternoon,45,1
28.442768314305585,77.3199390245517,Clouds,Intersection,Evening,70,1
28.44567943083211,77.21208022019376,Clouds,Highway,Evening,43,1
28.441165666144855,76.90486221035319,Clouds,Highway,Night,59,1
28.58557699821981,77.2960480331322,Fog,Market Area,Evening,84,2
28.814116018867555,76.98481454108315,Clouds,Highway,Night,53,1
28.58364783910983,76.8739623217547,Clouds,Market Area,Afternoon,14,0
28.782586768144125,76.86149917069667,Clouds,Intersection,Afternoon,43,1
28.45460499358109,76.86558053428135,Drizzle,Intersection,Morning,51,1
28.617364566465913,76.89480344044294,Fog,Intersection,Morning,80,2
28.554076948655556,77.20322526814437,Clear,City Street,Night,59,1
28.795032175840422,77.21575055362993,Clouds,Residential,Night,42,1
28.811299520771456,76.95075934631289,Fog,City Street,Late Night,78,2
28.872959065460606,76.98135705435566,Clouds,Intersection,Late Night,61,1
28.5161774369755,77.10143497863844,Clear,City Street,Morning,29,0
28.670633935218902,77.05515776090316,Drizzle,Intersection,Night,72,1
28.613150726458947,76.90606693421876,Clear,Intersection,Evening,55,1
28.642857432070464,76.90134449971535,Clear,Residential,Morning,30,0
28.43221153533068,77.1018313123961,Drizzle,Residential,Afternoon,49,1
28.53184881955684,76.89325226325171,Thunderstorm,Intersection,Late Night,100,2
28.870309061991115,76.95884935405687,Rain,Highway,Evening,76,2
28.55339778793843,76.98299376955063,Clouds,Residential,Evening,20,0
28.725172857192394,77.23672951706965,Drizzle,Residential,Evening,41,1
28.5371483008775,77.27703265771358,Clear,Residential,Afternoon,22,0
28.42711310938298,77.00241663318769,Rain,Highway,Night,75,1
28.42108082519356,77.08989045977167,Thunderstorm,Highway,Night,100,2
28.556233021637023,76.96786471427353,Clear,Residential,Afternoon,24,0
28.802993530323462,76.91339962463847,Clouds,Market Area,Morning,8,0
28.596088461100372,77.03921063800443,Fog,Intersection,Afternoon,62,1
28.738937420855443,76.9240564050935,Drizzle,City Street,Morning,30,0
28.525021002519342,77.30423969217824,Rain,City Street,Evening,79,2
28.800455122126525,76.87990245431183,Rain,Market Area,Evening,60,1
28.744646781813632,77.23119298359303,Rain,Intersection,Evening,90,2
28.635508872336807,76.88220168089578,Clear,Highway,Night,44,1
28.7707553725022,77.27842235268666,Clouds,Market Area,Late Night,38,0
28.63854485916762,76.99554345257121,Clear,Highway,Late Night,51,1
28.854832723015566,77.26721471003152,Fog,Residential,Morning,62,1
28.744014338512837,77.05876432100752,Fog,Residential,Morning,53,1
28.74798561148803,77.30654046212301,Clear,Intersection,Morning,31,0
28.64504915143199,77.14030343637957,Drizzle,Highway,Morning,60,1
28.50787999028189,77.32390179778771,Drizzle,Highway,Morning,52,1
28.63214223154134,76.98285529682897,Thunderstorm,Intersection,Afternoon,93,2
28.869015150288167,77.33194209861928,Rain,Residential,Afternoon,52,1
28.676495553599008,77.03516903986262,Thunderstorm,City Street,Afternoon,79,2
28.735963034790785,77.18027637280615,Rain,Market Area,Night,73,1
28.818036707177246,77.14224397771905,Clouds,Market Area,Morning,23,0
28.588335052059037,77.25594301706299,Clear,City Street,Late Night,42,1
28.805224605972302,77.29777037662126,Thunderstorm,Market Area,Afternoon,63,1
28.65389961330986,77.32249100892972,Fog,Market Area,Afternoon,68,1
28.534855788799327,76.87711077379369,Fog,City Street,Late Night,81,2
28.54219363586863,77.20155393033345,Rain,Highway,Morning,56,1
28.546421790447948,77.16646553328718,Drizzle,Highway,Late Night,69,1
28.5862240200616,77.28486288288697,Rain,Market Area,Morning,42,1
28.815185619897974,77.07526715003183,Thunderstorm,City Street,Afternoon,60,1
28.615844252576355,76.85248023765924,Rain,Highway,Night,87,2
28.60898611065566,76.91994701380693,Rain,Highway,Evening,77,2
28.59778656905454,76.84567690707857,Clouds,City Street,Late Night,51,1
28.641700970793792,77.17971963703417,Thunderstorm,Market Area,Morning,73,1
28.536332179869703,77.32426572712967,Drizzle,City Street,Afternoon,20,0
28.812433219896054,77.24316260200243,Fog,Residential,Night,74,1
28.465367287378086,77.2490762941269,Clouds,Highway,Afternoon,31,0
28.417761509543404,77.04180447674187,Drizzle,City Street,Night,66,1
28.56266607119545,77.00721985742082,Clear,City Street,Evening,41,1
28.725488726979187,76.97204989557095,Clear,Intersection,Morning,38,0
28.688493594994014,77.15246779426916,Drizzle,Residential,Morning,27,0
28.866179576896506,76.89563884183877,Clear,Highway,Evening,60,1
28.80985083798197,77.13179094695344,Thunderstorm,City Street,Afternoon,67,1
28.4992560906852,77.31621356364919,Drizzle,Intersection,Night,81,2
28.660191317217457,77.33477292300952,Rain,City Street,Evening,67,1
28.727026616091464,77.10827998512083,Thunderstorm,Highway,Night,100,2
28.41415988566121,76.85854811916758,Thunderstorm,City Street,Afternoon,75,1
28.66677281689679,77.04694031186557,Thunderstorm,Market Area,Night,87,2
28.58880751374337,77.12325111907838,Clear,City Street,Late Night,40,0
28.74954085086026,76.84338230149125,Thunderstorm,Highway,Evening,98,2
28.469466603923383,77.14829018009404,Rain,Highway,Night,100,2
28.818570213058436,77.02811051456861,Clear,Market Area,Evening,35,0
28.51457653714991,77.25885473497593,Fog,City Street,Morning,70,1
28.81651914462913,77.04685448868058,Rain,City Street,Morning,50,1
28.59170148980048,76.93995462320325,Drizzle,Market Area,Morning,28,0
28.698623056795892,77.22720373864145,Clouds,Highway,Evening,57,1
28.418311492803138,76.84305850662265,Thunderstorm,Intersection,Morning,100,2
28.64206250144023,77.24026225160627,Rain,Market Area,Late Night,84,2
28.573298779534362,77.14504901410818,Clear,Intersection,Evening,42,1
28.50917469965598,77.24036036217063,Rain,City Street,Afternoon,59,1
28.562492643653904,76.98997062264205,Drizzle,Residential,Night,48,1
28.760016978829178,76.84391726534072,Clouds,Market Area,Late Night,40,0
28.608623117059846,77.32747734204496,Clear,Intersection,Morning,43,1
28.69889399570569,77.2607165266815,Thunderstorm,Highway,Morning,93,2
28.464644179102105,77.19544521328885,Clouds,Residential,Morning,29,0
28.598490336247398,76.9843417500156,Fog,City Street,Evening,78,2
28.711907848292242,77.15382579524945,Thunderstorm,City Street,Night,92,2
28.587464651802048,77.26715191665501,Clear,Intersection,Night,63,1
28.464881478447428,77.3149086830895,Thunderstorm,Intersection,Late Night,99,2
28.410114229665666,77.06807671201838,Rain,Residential,Night,70,1
28.73231190321676,76.87930993453622,Rain,City Street,Morning,36,0
28.585914942575798,77.32758761345667,Thunderstorm,Intersection,Late Night,100,2
28.803209377971662,76.96473306211406,Rain,Residential,Afternoon,55,1
28.401478520562023,76.95764995517841,Fog,Highway,Afternoon,81,2
28.527762051934598,76.97490890128543,Rain,Residential,Morning,41,1
28.816920645695696,77.31105469709195,Drizzle,Highway,Evening,56,1
28.601040066253276,77.22100023296967,Drizzle,Residential,Night,65,1
28.504928351648545,76.98582535262278,Fog,City Street,Afternoon,44,1
28.548531551499515,77.12567931477865,Fog,Intersection,Afternoon,80,2
28.598392438436044,76.92106389232269,Drizzle,City Street,Morning,40,0
28.67085125584005,76.85557076089052,Rain,City Street,Morning,57,1
28.425225464610943,77.08749462911648,Drizzle,Intersection,Morning,42,1
28.70985621374443,76.98513798878416,Rain,Intersection,Night,100,2
28.555535812769136,77.0157018259577,Thunderstorm,Intersection,Morning,95,2
28.558564661452102,76.8874515363446,Fog,Intersection,Night,100,2
28.57879932679128,77.31070637104537,Fog,Highway,Afternoon,84,2
28.801870881793594,76.84558277413178,Clear,Highway,Night,63,1
28.546741383471343,76.86286160793745,Drizzle,Residential,Late Night,62,1
28.867404188997266,77.14791492146102,Drizzle,Market Area,Afternoon,40,0
28.512908634181304,77.25375461266196,Thunderstorm,City Street,Morning,71,1
28.671083988725254,77.31635813676596,Clear,Residential,Night,48,1
28.814820179761686,77.29961269007545,Fog,Intersection,Afternoon,82,2
28.481967664632737,76.8415082780051,Clear,Highway,Afternoon,49,1
28.84373877663894,77.10033459061019,Clouds,Intersection,Late Night,72,1
28.664996962513612,76.89276098155068,Thunderstorm,Market Area,Night,82,2
28.751775355431338,76.96564616840298,Clouds,Market Area,Afternoon,17,0
28.463749037852935,77.10510958129012,Thunderstorm,Intersection,Afternoon,100,2
28.802855766280107,77.26035531038987,Fog,Intersection,Late Night,100,2
28.843448695982204,76.89751741725917,Drizzle,Intersection,Afternoon,45,1
28.850339561034733,77.01307379126212,Thunderstorm,Market Area,Afternoon,82,2
28.785151648334466,77.03613735100222,Clouds,City Street,Night,48,1
28.536330373811598,76.93989344136094,Fog,Residential,Late Night,74,1
28.75926459647277,77.28181700128631,Drizzle,Residential,Evening,41,1
28.59717060803312,77.30197887041247,Thunderstorm,Market Area,Late Night,97,2
28.56462367436766,77.1737248481541,Thunderstorm,Intersection,Morning,100,2
28.744645330484964,77.32732473719231,Rain,Market Area,Night,56,1
28.72357136543773,77.0729262757849,Clear,City Street,Morning,23,0
28.647809132315608,76.91646961004132,Rain,Intersection,Morning,69,1
28.77056776371924,77.15221988541167,Rain,Highway,Late Night,73,1
28.574111739701475,77.13538311229543,Clear,Market Area,Late Night,41,1
28.66432117056306,76.94732298999342,Clouds,Residential,Afternoon,15,0
28.55057879867607,77.01709134589515,Rain,Highway,Late Night,89,2
28.612676490570767,77.127994942802,Drizzle,Highway,Morning,38,0
28.82963800594928,76.99572066410798,Clouds,City Street,Night,43,1
28.64318380476996,76.99544603729751,Clear,Intersection,Late Night,75,1
28.665538756403503,77.3369514267003,Rain,Highway,Evening,74,1
28.502854098897373,77.25572798418207,Drizzle,Residential,Afternoon,21,0
28.866533068049723,77.18979710763881,Thunderstorm,Highway,Night,100,2
28.659776004298507,77.0125114477129,Clouds,City Street,Night,47,1
28.41503963628217,76.88813069984272,Rain,City Street,Afternoon,54,1
28.431044991850595,77.31225137110981,Clouds,Intersection,Morning,41,1
28.868669932054424,76.86589878629854,Rain,City Street,Morning,32,0
28.767255149716625,77.10653639766261,Drizzle,Intersection,Morning,60,1
28.7839269976601,77.00376509697767,Thunderstorm,Market Area,Late Night,93,2
28.551335626157755,77.097857962456,Drizzle,Residential,Night,49,1
28.796756604319416,77.08954854834974,Clouds,Market Area,Night,34,0
28.74814806975126,76.87370523066946,Fog,Residential,Late Night,95,2
28.564635939397135,76.86268436573197,Rain,City Street,Late Night,69,1
28.703971315860244,76.86865183446342,Clear,Highway,Afternoon,38,0
28.68159373163553,77.21557477518381,Clear,Market Area,Late Night,41,1
28.710693874807085,77.07454505993783,Fog,Highway,Evening,100,2
28.480525238979162,77.11368115245625,Drizzle,Highway,Night,69,1
28.5182250842997,77.18753338233421,Rain,Residential,Evening,62,1
28.620188263640944,76.93013302284118,Fog,Intersection,Night,94,2
28.57296961161983,76.98561183280844,Clouds,Intersection,Night,62,1
28.748291734178096,77.04644036228657,Thunderstorm,Residential,Morning,61,1
28.57602156914896,77.03298358110176,Drizzle,Market Area,Afternoon,42,1
28.74218231057214,76.94918564646669,Thunderstorm,City Street,Night,80,2
28.430609533416177,76.94492046205815,Clear,Intersection,Night,69,1
28.488300486028244,77.20431042419878,Rain,Residential,Night,66,1
28.697656935605256,76.88968517579025,Thunderstorm,City Street,Afternoon,73,1
28.686933456973556,76.84321520815554,Drizzle,Residential,Morning,37,0
28.401841561211306,76.93178722142443,Thunderstorm,Highway,Late Night,100,2
28.647813259170913,77.1619813959761,Thunderstorm,Intersection,Morning,89,2
28.519718793199694,76.8725644308201,Clouds,Intersection,Evening,38,0
28.521886062644356,77.11047603272907,Thunderstorm,Highway,Morning,84,2
28.787476008601335,76.9378103513629,Clear,Residential,Morning,13,0
28.87682474078142,77.2676929799632,Rain,City Street,Evening,76,2
28.606044766256925,77.29581149458697,Clouds,Highway,Evening,49,1
28.693234519655302,77.26770682695279,Drizzle,Market Area,Afternoon,31,0
28.735865874258216,77.13052957883626,Clouds,Residential,Evening,35,0
28.480845880648054,77.26038496139614,Drizzle,Highway,Evening,57,1
28.838931967918402,77.04954475661494,Thunderstorm,Market Area,Night,92,2
28.58229866451739,76.84665844054167,Clear,Market Area,Morning,13,0
28.85356917481622,77.19714552226102,Rain,Highway,Afternoon,59,1
28.64490953268541,76.8793292720272,Drizzle,Residential,Late Night,68,1
28.518587104855964,77.13171436303705,Rain,Market Area,Night,64,1
28.630117225469817,77.2602559617802,Clear,City Street,Afternoon,17,0
28.757060913247066,77.32635205262902,Rain,City Street,Morning,33,0
28.82689190131022,77.0716750181756,Drizzle,Highway,Evening,68,1
28.596844994766872,77.02000338866864,Thunderstorm,Intersection,Morning,77,2
28.45416487372117,77.0925380206966,Thunderstorm,Intersection,Evening,100,2
28.539535125213945,76.9193089531679,Rain,Highway,Morning,66,1
28.74318488777306,77.13787823310884,Clear,Residential,Evening,29,0
28.846820783715355,76.87161758130588,Thunderstorm,Residential,Evening,80,2
28.51930251767137,77.17359491861166,Clear,Market Area,Morning,24,0
28.86523804984684,77.17377056819862,Clouds,Highway,Evening,38,0
28.76640555291436,77.17881510040797,Clouds,City Street,Late Night,57,1
28.564644601275372,77.14091263484109,Clear,Market Area,Late Night,43,1
28.83925376881034,77.14706594139287,Rain,Market Area,Afternoon,56,1
28.770798803987745,77.12014661957443,Fog,Market Area,Afternoon,50,1
28.86439341431315,77.01219915190327,Thunderstorm,Intersection,Afternoon,87,2
28.80023317379937,77.25995477597546,Fog,Intersection,Night,100,2
28.70310534766023,77.07019944274653,Clouds,Residential,Afternoon,24,0
28.643248901449432,76.93601538683251,Fog,Residential,Night,78,2
28.7648745724147,76.91730576415928,Fog,Intersection,Morning,79,2
28.87747116845757,77.23906361526039,Drizzle,Intersection,Night,79,2
28.58153470161097,76.97601622732876,Thunderstorm,Market Area,Afternoon,70,1
28.793081267400535,77.11449838623551,Drizzle,City Street,Late Night,61,1
28.802950563710343,77.27411889627811,Thunderstorm,Intersection,Evening,100,2
28.709668956412262,77.16797154850185,Clear,Highway,Morning,41,1
28.462190366571317,77.24462222487608,Clouds,Highway,Morning,23,0
28.769940419033293,77.15796592995841,Rain,Intersection,Afternoon,66,1
28.684158431535245,77.33324686809915,Thunderstorm,Residential,Late Night,100,2
28.52711058868758,77.18904546401265,Clear,Intersection,Late Night,62,1
28.75614568664148,76.94870791491462,Thunderstorm,Intersection,Morning,81,2
28.42228083688202,76.99259858725355,Rain,Intersection,Evening,90,2
28.8736717873149,77.15360113522294,Thunderstorm,Intersection,Morning,91,2
28.400613805921253,77.32993301913217,Clear,Intersection,Late Night,58,1
28.741813397087988,77.27769786391684,Fog,City Street,Morning,62,1
28.62062782093605,77.33733559593514,Rain,Highway,Late Night,84,2
28.82379833348215,76.91729739387175,Fog,Highway,Afternoon,73,1
28.656383453958316,77.10554819056091,Fog,Residential,Morning,48,1
28.639030789627668,77.11820443830484,Clouds,City Street,Afternoon,15,0
28.771201224588964,77.19217032313331,Clouds,Market Area,Morning,9,0
28.784336295030997,76.88480575877375,Clouds,Residential,Morning,31,0
28.535088639424803,76.85421767571877,Drizzle,Highway,Morning,38,0
28.49022513574288,77.3099236383419,Clouds,Residential,Evening,30,0
28.55807914316107,77.30587308615549,Drizzle,Intersection,Late Night,86,2
28.540044754475797,77.00145221073446,Clear,Intersection,Morning,46,1
28.7826782136052,77.02298863548,Clear,Market Area,Morning,17,0
28.720183853678538,77.2164233112787,Rain,Market Area,Late Night,71,1
28.878988296895702,77.22502299879083,Drizzle,Residential,Late Night,51,1
28.70020391961863,77.22259015306471,Clouds,Market Area,Late Night,25,0
28.6182987145031,77.32190375869646,Rain,Intersection,Night,76,2
28.833782258576242,76.87512296481222,Drizzle,Highway,Morning,50,1
28.791302656946506,76.96683426399663,Clear,Market Area,Night,38,0
28.554636647501273,77.18337055089808,Thunderstorm,City Street,Afternoon,83,2
28.533542977354323,77.02008240949968,Drizzle,Highway,Morning,42,1
28.66265766613962,77.20465435702941,Clouds,City Street,Morning,28,0
28.82090813356213,76.93808512306848,Clear,Intersection,Afternoon,32,0
28.615299324453023,76.95172285345603,Clear,City Street,Late Night,47,1
28.510332124237177,77.33215551067174,Clear,Market Area,Evening,32,0
28.610068527459706,76.94477663672676,Fog,Residential,Morning,58,1
28.514539695887674,77.1340056831422,Drizzle,Intersection,Afternoon,44,1
28.703921724582262,77.17293345010131,Rain,Highway,Morning,59,1
28.527465993553996,77.20410016494921,Clouds,City Street,Late Night,45,1
28.45739782973707,76.97326048470565,Thunderstorm,Residential,Morning,78,2
28.698139745251183,77.00068744269676,Clear,Market Area,Late Night,32,0
28.44697749796728,77.2606646057491,Drizzle,Market Area,Night,61,1
28.617068388641357,77.04817564330044,Rain,Residential,Morning,41,1
28.50221570999672,76.96331939181199,Rain,Residential,Afternoon,53,1
28.863239134028692,77.2198833178781,Drizzle,City Street,Night,52,1
28.49435448352231,76.94811161319855,Fog,Residential,Night,70,1
28.474715771753445,76.97596756433893,Drizzle,Residential,Late Night,56,1
28.5087754636138,76.89078845074137,Rain,Highway,Evening,78,2
28.527492136821444,76.88668376042078,Clear,Intersection,Evening,60,1
28.826817535507057,77.1843289453093,Rain,Residential,Late Night,77,2
28.533503104003827,76.99624639278426,Rain,City Street,Morning,56,1
28.570814300748836,77.27065621156106,Drizzle,Highway,Morning,36,0
28.670750792308045,77.28595355752093,Drizzle,Residential,Late Night,70,1
28.402109043855077,77.29015883412622,Thunderstorm,Highway,Morning,75,1
28.571412886160925,77.11536208915881,Clear,City Street,Evening,39,0
28.74806767417513,76.84819350165493,Clouds,Residential,Late Night,38,0
28.647019661745926,77.16836633961076,Clear,Residential,Afternoon,15,0
28.58950554346999,77.25709319425039,Rain,Intersection,Afternoon,67,1
28.47134624072475,77.1165903491546,Thunderstorm,City Street,Late Night,100,2
28.4181260380192,77.25141851179522,Clear,Highway,Evening,56,1
28.69819229813689,77.18571455548029,Clouds,Market Area,Late Night,37,0
28.50553296211225,77.1207584912852,Fog,City Street,Night,79,2
28.572599805803172,76.88946256004223,Clear,Residential,Afternoon,14,0
28.757118309177766,76.85941325588688,Clear,City Street,Afternoon,24,0
28.849008703341724,77.20334873049453,Fog,Market Area,Evening,65,1
28.622049780000875,76.86293677939078,Drizzle,Intersection,Night,90,2
28.870829571957803,76.87019094610673,Fog,Market Area,Night,73,1
28.583156995040262,77.24204423025455,Fog,Market Area,Late Night,84,2
28.856668223274553,77.27225540522412,Drizzle,Residential,Night,70,1
28.8114100477254,77.01818664768811,Drizzle,Market Area,Evening,62,1
28.657309643661588,77.16396481457328,Drizzle,Intersection,Evening,73,1
28.672261805397884,76.98048235745483,Drizzle,Intersection,Late Night,88,2
28.523038310698524,77.14734014192267,Drizzle,Residential,Afternoon,23,0
28.462022912438556,76.86410656632015,Fog,Intersection,Night,100,2
28.546017007686874,76.85046380533072,Clouds,Market Area,Late Night,39,0
28.616708959351463,77.33042617535818,Rain,City Street,Morning,51,1
28.55552455277344,77.0047838009737,Clear,Highway,Afternoon,36,0
28.569817168059135,77.2202930844809,Drizzle,Highway,Afternoon,41,1
28.872822670711344,76.88504540960692,Fog,City Street,Morning,59,1
28.612282091009607,76.94926338770534,Thunderstorm,Residential,Evening,97,2
28.804416746302927,77.11876127390069,Clouds,Market Area,Evening,34,0
28.74058258866911,76.88398271546912,Rain,Highway,Morning,68,1
28.703969135352985,76.86920084268152,Fog,Market Area,Night,89,2
28.4499574978043,77.13842406347956,Rain,Market Area,Night,69,1
28.637209199123422,77.11796373785772,Thunderstorm,Intersection,Evening,99,2
28.416528214978708,77.33448982040007,Clear,Residential,Morning,11,0
28.824132203029915,77.33060304210989,Thunderstorm,Highway,Afternoon,74,1
28.64446175509013,77.31465099087704,Drizzle,Market Area,Morning,43,1
28.58306462809283,77.01063557618153,Drizzle,Highway,Morning,42,1
28.517601567487976,77.12249009173367,Drizzle,Intersection,Morning,52,1
28.738036057680098,77.3385229590143,Rain,Market Area,Afternoon,37,0
28.64824197132783,77.30955914430476,Fog,Residential,Evening,75,1
28.402612386260454,76.93873797911274,Clouds,Market Area,Afternoon,16,0
28.62500132457212,77.27689317497507,Clouds,Intersection,Morning,42,1
28.51775306179515,77.0937551186704,Clouds,Highway,Evening,48,1
28.410493360506102,76.88292836109342,Fog,Market Area,Late Night,88,2
28.851674068080687,77.09876277195143,Clear,Highway,Night,57,1
28.640539860035403,77.2527382008171,Drizzle,Residential,Late Night,51,1
28.636532522614917,76.90299745000915,Clouds,Highway,Evening,40,0
28.837209140279498,77.22627297921187,Clouds,Intersection,Night,53,1
28.748795890183537,76.95500423304375,Clouds,Market Area,Morning,16,0
28.467791639106828,76.88153920046506,Clouds,Highway,Morning,31,0
28.878048866532033,76.90057867441911,Thunderstorm,Market Area,Morning,59,1
28.873896736548893,77.10801025745498,Clouds,Residential,Evening,28,0
28.46242798237526,76.9044525214131,Fog,City Street,Afternoon,63,1
28.662922577409656,76.84557575155367,Drizzle,Highway,Late Night,81,2
28.80929329931276,77.10060836406038,Clear,Intersection,Late Night,61,1
28.842268766878693,77.01341201305699,Clear,City Street,Late Night,39,0
28.465537006836975,77.25181456291865,Clear,City Street,Evening,24,0
28.615439643023038,77.29784327285597,Drizzle,Residential,Night,54,1
28.80394531714269,77.3025757217114,Drizzle,Highway,Morning,49,1
28.71227090809868,77.00650073437549,Drizzle,Highway,Afternoon,32,0
28.736466919379744,77.30832396153673,Thunderstorm,Highway,Evening,100,2
28.878552559287545,76.89601381651995,Clear,Market Area,Evening,38,0
28.75414778795837,77.28770209205658,Drizzle,Highway,Morning,52,1
28.688909990708833,77.21431433799422,Clear,City Street,Evening,41,1
28.612959921559078,77.09546796737911,Thunderstorm,Market Area,Morning,76,2
28.80712209555684,77.31965876924512,Clear,Residential,Morning,22,0
28.744633007697082,76.89089982536605,Rain,Highway,Late Night,93,2
28.741478507730616,77.14471714947828,Clear,Market Area,Late Night,36,0
28.806238468367596,76.85236930619503,Clear,Intersection,Morning,52,1
28.699829512278036,77.17414548097926,Rain,Highway,Late Night,85,2
28.78809972619066,77.04863676382692,Rain,Market Area,Afternoon,46,1
28.54508699969039,77.27510245218869,Clouds,Highway,Late Night,56,1
28.449181434825046,76.92633869454791,Rain,Intersection,Evening,74,1
28.734214886664784,77.08509176060033,Drizzle,City Street,Morning,26,0
28.576298914191796,77.29487598919171,Thunderstorm,City Street,Late Night,90,2
28.639915205746707,76.88242180648744,Thunderstorm,Market Area,Night,93,2
28.70149407308237,76.85206939548439,Clouds,Market Area,Evening,23,0
28.800622545787554,77.04886674340295,Clear,Highway,Late Night,49,1
28.43489415844078,76.86344105735245,Clouds,City Street,Afternoon,34,0
28.835148067292653,77.18278516746591,Rain,Intersection,Late Night,90,2
28.694595790789844,76.97148394958566,Thunderstorm,Intersection,Afternoon,89,2
28.410192383243732,77.2031104789786,Thunderstorm,Highway,Evening,89,2
28.67507673671084,77.25762559196566,Thunderstorm,City Street,Evening,81,2
28.460762449404477,77.01784233660888,Clouds,Intersection,Evening,45,1
28.59380003154058,76.8788764602839,Clear,City Street,Morning,16,0
28.843120290360694,76.85932548054228,Rain,City Street,Morning,42,1
28.468931991298373,77.17919728096967,Clouds,Intersection,Night,66,1
28.457547518972014,76.94700940737692,Thunderstorm,Intersection,Evening,95,2
28.8385028922179,77.24333455430666,Drizzle,Intersection,Afternoon,45,1
28.405494879154183,77.00175937746165,Drizzle,Highway,Night,72,1
28.633802022318577,77.3394062968647,Thunderstorm,City Street,Morning,56,1
28.677156636093223,77.232749279388,Rain,Highway,Night,81,2
28.447536063698816,77.2156449738806,Fog,Market Area,Evening,76,2
28.443894500858597,76.98262332457907,Clouds,Residential,Afternoon,25,0
28.809967728671293,77.32726299789987,Drizzle,City Street,Afternoon,20,0
28.553917887676782,76.96945836772234,Fog,Intersection,Night,100,2
28.76084353042015,77.09629565006475,Drizzle,Intersection,Morning,51,1
28.474473102718953,77.31683493212527,Clouds,Market Area,Afternoon,13,0
28.712530546715318,76.89451734555962,Clear,City Street,Late Night,44,1
28.757717181284107,77.2059901924791,Fog,Highway,Night,86,2
28.61865978833418,76.99651010301476,Fog,Residential,Morning,63,1
28.412096446862204,76.9595113898201,Rain,Highway,Evening,80,2
28.661488303497883,76.91883754636872,Fog,Market Area,Afternoon,56,1
28.85945597838822,77.06994540622229,Drizzle,Market Area,Late Night,55,1
28.46429468960406,77.19424657299186,Drizzle,Intersection,Afternoon,47,1
28.83163045926888,77.25844172282325,Drizzle,Intersection,Evening,75,1
28.80413705486709,76.91019001184416,Rain,Highway,Late Night,85,2
28.581695314243404,77.11643709939817,Clouds,Residential,Late Night,30,0
28.81073434633069,76.93669190125253,Clouds,Intersection,Afternoon,39,0
28.724565909904744,76.86326698781694,Clouds,Residential,Late Night,43,1
28.76746482020818,77.03751483802023,Thunderstorm,Residential,Late Night,95,2
28.810324211135853,77.22960078610915,Fog,Intersection,Morning,78,2
28.857609268322165,76.99855354562162,Fog,Intersection,Afternoon,95,2
28.83259778260248,77.27160811190836,Thunderstorm,Residential,Night,89,2
28.876685510523014,77.13491401160891,Thunderstorm,City Street,Evening,91,2
28.581122786542654,77.10608358106151,Rain,City Street,Morning,53,1
28.582543110099294,77.15808924739186,Clouds,City Street,Afternoon,4,0
28.859593981063103,76.84285744204712,Clouds,Intersection,Afternoon,34,0
28.815836025491684,77.09808781900537,Clear,Market Area,Late Night,40,0
